Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	poultry	poultry	poultry	poultry	poultry	wildbird	wildbird	wildbird	wildbird	wildbird
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Pontibacter	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Chryseolinea	1.0	1.0	1.0	18.25	52.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;uncultured	1.0	1.0	1.0	1.0	24.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Dyadobacter	1.0	1.0	1.0	13.0	36.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Larkinella	1.0	1.0	1.0	1.0	23.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Persicitalea	1.0	1.0	1.0	3.25	29.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Spirosoma	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;uncultured;uncultured	1.0	1.0	1.0	1.0	13.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Crocinitomix	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Salinirepens	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;uncultured	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	7.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;Vicingus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;uncultured	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	23.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Actibacter	1.0	1.0	1.0	1.0	1.0	1.0	4.25	30.5	38.5	60.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Aequorivita	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Aquimarina	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Arcticiflavibacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavimarina	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium	1.0	8.75	28.5	74.0	594.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Hoppeia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.25	35.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Leeuwenhoekiella	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Lutimonas	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22.75	67.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Maribacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.75	17.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Marixanthomonas	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Muriicola	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	43.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Pricia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Pseudozobellia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Psychroflexus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.75	32.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Salegentibacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Tenacibaculum	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Ulvibacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	24.0
